amd,rcm,padding,matrix_name,partial_gauss,r2mode6,_timestamp,n,rank,z,_runtime,_step,tile_size,max_mode_size,run_id,run_name
False,False,5,ex15,4,9.61747871646012e+16,1718177376.6480248,6868.0,301.0,98637.0,4.920092821121216,4.0,68.0,101.0,gcw4d7dl,pleasant-sweep-298
False,False,5,ex15,4,4.33142682251232e+16,1718177376.7867732,6868.0,202.0,98637.0,5.058841228485107,5.0,101.0,101.0,gcw4d7dl,pleasant-sweep-298
False,False,5,ex15,4,-1089936384.0,1718177376.9042041,6868.0,100.0,98637.0,5.17627215385437,6.0,202.0,202.0,gcw4d7dl,pleasant-sweep-298
False,False,5,ex15,4,197824512.0,1718177377.017365,6868.0,49.0,98637.0,5.289433002471924,7.0,404.0,404.0,gcw4d7dl,pleasant-sweep-298
False,False,5,ex15,4,-1277834748.0,1718177377.2231975,6868.0,10.0,98637.0,5.495265483856201,8.0,1717.0,1717.0,gcw4d7dl,pleasant-sweep-298
False,False,5,ex15,4,315270144.0,1718177377.4369535,6868.0,4.0,98637.0,5.70902156829834,9.0,3434.0,3434.0,gcw4d7dl,pleasant-sweep-298
False,False,5,ex15,4,1261080576.0,1718177377.635115,6868.0,1.0,98637.0,5.907182931900024,10.0,6868.0,6868.0,gcw4d7dl,pleasant-sweep-298
False,True,5,ex15,4,6.746256084279282e+21,1718177360.2050872,6868.0,79720.0,98637.0,3.630019187927246,0.0,2.0,101.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,2.1551230111069488e+21,1718177361.1261985,6868.0,45058.0,98637.0,4.551130533218384,1.0,4.0,101.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,6.736104979383115e+19,1718177361.3674784,6868.0,7966.0,98637.0,4.792410373687744,2.0,17.0,101.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,1.327250065292888e+19,1718177361.6064303,6868.0,3536.0,98637.0,5.031362295150757,3.0,34.0,101.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,1.5567415927795292e+18,1718177361.7849941,6868.0,1211.0,98637.0,5.209926128387451,4.0,68.0,101.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,3.949916480386321e+17,1718177361.9361153,6868.0,610.0,98637.0,5.361047267913818,5.0,101.0,101.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,-2098027520.0,1718177362.05915,6868.0,196.0,98637.0,5.484081983566284,6.0,202.0,202.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,1793560576.0,1718177362.1820152,6868.0,57.0,98637.0,5.606947183609009,7.0,404.0,404.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,1252294416.0,1718177362.3959708,6868.0,12.0,98637.0,5.8209028244018555,8.0,1717.0,1717.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,315270144.0,1718177362.611846,6868.0,4.0,98637.0,6.036777973175049,9.0,3434.0,3434.0,51i0301c,vibrant-sweep-297
False,True,5,ex15,4,1261080576.0,1718177362.8192625,6868.0,1.0,98637.0,6.244194507598877,10.0,6868.0,6868.0,51i0301c,vibrant-sweep-297
False,False,4,ex15,7,1.0981469313760036e+16,1718177340.0463092,6864.0,47698.0,98624.0,3.8880221843719482,0.0,2.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,5338586141165641.0,1718177341.1482499,6864.0,33257.0,98624.0,4.989962816238403,1.0,3.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1275991484166529.0,1718177341.9815722,6864.0,16259.0,98624.0,5.823285102844238,2.0,4.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,727875074305600.0,1718177342.5508306,6864.0,12280.0,98624.0,6.39254355430603,3.0,6.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,277916772938896.0,1718177342.9777834,6864.0,7588.0,98624.0,6.819496393203735,4.0,8.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,107169369925696.0,1718177343.3214319,6864.0,4712.0,98624.0,7.163144826889038,5.0,11.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,123583686912400.0,1718177343.6312895,6864.0,5060.0,98624.0,7.4730024337768555,6.0,12.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,104277918262336.0,1718177343.9092264,6864.0,4648.0,98624.0,7.75093936920166,7.0,13.0,13.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1627389952.0,1718177344.136524,6864.0,3791.0,98624.0,7.97823691368103,8.0,16.0,16.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1765087488.0,1718177344.4072452,6864.0,2354.0,98624.0,8.248958110809326,9.0,22.0,22.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,772800512.0,1718177344.6748555,6864.0,1990.0,98624.0,8.516568422317505,10.0,24.0,24.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-9053952.0,1718177344.9260297,6864.0,1826.0,98624.0,8.76774263381958,11.0,26.0,26.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-1311788800.0,1718177345.1512504,6864.0,1424.0,98624.0,8.992963314056396,12.0,33.0,33.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-1113939676.0,1718177345.3560374,6864.0,874.0,98624.0,9.197750329971313,13.0,39.0,39.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1050427392.0,1718177345.5393875,6864.0,774.0,98624.0,9.381100416183472,14.0,44.0,44.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-1325400064.0,1718177345.718975,6864.0,709.0,98624.0,9.560688018798828,15.0,48.0,48.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-407224320.0,1718177345.8917978,6864.0,654.0,98624.0,9.733510732650757,16.0,52.0,52.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,2126778368.0,1718177346.0594418,6864.0,504.0,98624.0,9.90115475654602,17.0,66.0,66.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,480139520.0,1718177346.2149808,6864.0,262.0,98624.0,10.05669379234314,18.0,78.0,78.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-1325400064.0,1718177346.3644547,6864.0,232.0,98624.0,10.206167697906494,19.0,88.0,88.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1178599424.0,1718177346.516185,6864.0,196.0,98624.0,10.357897996902466,20.0,104.0,104.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1148862464.0,1718177346.657339,6864.0,154.0,98624.0,10.499052047729492,21.0,132.0,132.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-82201276.0,1718177346.7858868,6864.0,142.0,98624.0,10.627599716186523,22.0,143.0,143.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-816562176.0,1718177346.9121435,6864.0,130.0,98624.0,10.753856420516968,23.0,156.0,156.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,285212672.0,1718177347.0342822,6864.0,115.0,98624.0,10.87599515914917,24.0,176.0,176.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,2030043136.0,1718177347.1560757,6864.0,97.0,98624.0,10.997788667678833,25.0,208.0,208.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,171966464.0,1718177347.2800515,6864.0,76.0,98624.0,11.121764421463013,26.0,264.0,264.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-208312064.0,1718177347.4062712,6864.0,70.0,98624.0,11.247984170913696,27.0,286.0,286.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1073741824.0,1718177347.526847,6864.0,64.0,98624.0,11.368559837341309,28.0,312.0,312.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-830514140.0,1718177347.6467988,6864.0,46.0,98624.0,11.488511800765991,29.0,429.0,429.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,419430400.0,1718177347.7670505,6864.0,37.0,98624.0,11.608763456344604,30.0,528.0,528.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-466599936.0,1718177347.8889842,6864.0,34.0,98624.0,11.73069715499878,31.0,572.0,572.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-1862270976.0,1718177348.0258782,6864.0,31.0,98624.0,11.867591142654419,32.0,624.0,624.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,710816000.0,1718177348.2022045,6864.0,22.0,98624.0,12.043917417526245,33.0,858.0,858.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-2080374784.0,1718177348.4144282,6864.0,16.0,98624.0,12.256141185760498,34.0,1144.0,1144.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1412710400.0,1718177348.6188514,6864.0,10.0,98624.0,12.460564374923706,35.0,1716.0,1716.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,-788529152.0,1718177348.826511,6864.0,7.0,98624.0,12.668223857879639,36.0,2288.0,2288.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,1581252608.0,1718177349.027318,6864.0,4.0,98624.0,12.869030952453613,37.0,3432.0,3432.0,emalhpju,dark-sweep-296
False,False,4,ex15,7,2030043136.0,1718177349.2571316,6864.0,1.0,98624.0,13.098844528198242,38.0,6864.0,6864.0,emalhpju,dark-sweep-296
False,True,4,ex15,7,2.9775840253287076e+16,1718177318.8292706,6864.0,78542.0,98624.0,3.914135694503784,0.0,2.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1.6016974190494224e+16,1718177320.0152028,6864.0,57605.0,98624.0,5.100067853927612,1.0,3.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,9886251123077640.0,1718177320.9025042,6864.0,45257.0,98624.0,5.9873692989349365,2.0,4.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,4410409763959056.0,1718177321.531695,6864.0,30228.0,98624.0,6.616559982299805,3.0,6.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1856916844273764.0,1718177322.2294035,6864.0,19614.0,98624.0,7.314268589019775,4.0,8.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,814225451652496.0,1718177322.5792565,6864.0,12988.0,98624.0,7.664121627807617,5.0,11.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,736196975702500.0,1718177322.89512,6864.0,12350.0,98624.0,7.979984998703003,6.0,12.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,612849435593616.0,1718177323.1850126,6864.0,11268.0,98624.0,8.269877672195435,7.0,13.0,13.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-1728053248.0,1718177323.4244869,6864.0,8901.0,98624.0,8.509351968765259,8.0,16.0,16.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,2126516480.0,1718177323.7053304,6864.0,5862.0,98624.0,8.79019546508789,9.0,22.0,22.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,37748736.0,1718177323.9752462,6864.0,5916.0,98624.0,9.060111284255981,10.0,24.0,24.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1119027456.0,1718177324.2263887,6864.0,4998.0,98624.0,9.311253786087036,11.0,26.0,26.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-1290451228.0,1718177324.4564226,6864.0,3990.0,98624.0,9.541287660598755,12.0,33.0,33.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-645164400.0,1718177324.656236,6864.0,3180.0,98624.0,9.741101026535034,13.0,39.0,39.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1073741824.0,1718177324.857475,6864.0,2560.0,98624.0,9.94234013557434,14.0,44.0,44.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-654311424.0,1718177325.0462127,6864.0,2303.0,98624.0,10.131077766418457,15.0,48.0,48.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-1622081536.0,1718177325.237059,6864.0,1900.0,98624.0,10.321924209594727,16.0,52.0,52.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,352835840.0,1718177325.4108407,6864.0,1290.0,98624.0,10.495705842971802,17.0,66.0,66.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,641110016.0,1718177325.5660806,6864.0,984.0,98624.0,10.650945663452148,18.0,78.0,78.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-1639972864.0,1718177325.727871,6864.0,804.0,98624.0,10.81273603439331,19.0,88.0,88.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,150994944.0,1718177325.866295,6864.0,584.0,98624.0,10.951160192489624,20.0,104.0,104.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,115097600.0,1718177326.0115478,6864.0,398.0,98624.0,11.096412897109985,21.0,132.0,132.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,955799808.0,1718177326.1450078,6864.0,336.0,98624.0,11.229872941970825,22.0,143.0,143.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,811859968.0,1718177326.2742465,6864.0,280.0,98624.0,11.359111547470093,23.0,156.0,156.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1224736768.0,1718177326.3979115,6864.0,239.0,98624.0,11.482776641845703,24.0,176.0,176.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-385875968.0,1718177326.5240686,6864.0,185.0,98624.0,11.608933687210083,25.0,208.0,208.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-1593835520.0,1718177326.645019,6864.0,120.0,98624.0,11.729884147644043,26.0,264.0,264.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,202819840.0,1718177326.7661963,6864.0,102.0,98624.0,11.851061344146729,27.0,286.0,286.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-1543503872.0,1718177326.9011025,6864.0,80.0,98624.0,11.985967636108398,28.0,312.0,312.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-2094434748.0,1718177327.0162501,6864.0,54.0,98624.0,12.101115226745605,29.0,429.0,429.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1358954496.0,1718177327.1442132,6864.0,41.0,98624.0,12.22907829284668,30.0,528.0,528.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-1786626048.0,1718177327.2691338,6864.0,38.0,98624.0,12.353998899459839,31.0,572.0,572.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,419430400.0,1718177327.4240487,6864.0,35.0,98624.0,12.50891375541687,32.0,624.0,624.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1200885760.0,1718177327.6282928,6864.0,24.0,98624.0,12.713157892227173,33.0,858.0,858.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-552599552.0,1718177327.9215462,6864.0,18.0,98624.0,13.00641131401062,34.0,1144.0,1144.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,2034302976.0,1718177328.1959906,6864.0,12.0,98624.0,13.280855655670166,35.0,1716.0,1716.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,-251658240.0,1718177328.5176148,6864.0,9.0,98624.0,13.602479934692383,36.0,2288.0,2288.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,1581252608.0,1718177328.8132124,6864.0,4.0,98624.0,13.898077487945557,37.0,3432.0,3432.0,i4h41qdg,faithful-sweep-295
False,True,4,ex15,7,2030043136.0,1718177329.0697794,6864.0,1.0,98624.0,14.15464448928833,38.0,6864.0,6864.0,i4h41qdg,faithful-sweep-295
False,False,4,ex15,6,1.1267724088594584e+27,1718177307.605214,6865.0,12969.0,98615.0,2.9903130531311035,0.0,5.0,1373.0,imfht4af,honest-sweep-294
False,False,4,ex15,6,1.1321655296037582e+21,1718177307.83108,6865.0,13.0,98615.0,3.2161788940429688,1.0,1373.0,1373.0,imfht4af,honest-sweep-294
False,False,4,ex15,6,1855031265.0,1718177308.0553088,6865.0,1.0,98615.0,3.4404077529907227,2.0,6865.0,6865.0,imfht4af,honest-sweep-294
False,True,4,ex15,6,7.613186951664909e+27,1718177296.8863232,6865.0,33711.0,98615.0,2.5894272327423096,0.0,5.0,1373.0,mrrnjxtj,glad-sweep-293
False,True,4,ex15,6,1.5073209713659504e+21,1718177297.0852969,6865.0,15.0,98615.0,2.788400888442993,1.0,1373.0,1373.0,mrrnjxtj,glad-sweep-293
False,True,4,ex15,6,1855031265.0,1718177297.293673,6865.0,1.0,98615.0,2.996777057647705,2.0,6865.0,6865.0,mrrnjxtj,glad-sweep-293
False,False,4,ex15,5,3.724443316829206e+30,1718177288.141952,6866.0,47699.0,98620.0,3.4559121131896973,0.0,2.0,3433.0,gpwug0am,fragrant-sweep-292
False,False,4,ex15,5,2.6191646658741037e+22,1718177288.3459966,6866.0,4.0,98620.0,3.659956693649292,1.0,3433.0,3433.0,gpwug0am,fragrant-sweep-292
False,False,4,ex15,5,-1721988032.0,1718177288.5501366,6866.0,1.0,98620.0,3.8640966415405273,2.0,6866.0,6866.0,gpwug0am,fragrant-sweep-292
False,True,4,ex15,5,1.0522544177597895e+31,1718177277.986138,6866.0,80175.0,98620.0,3.729138135910034,0.0,2.0,3433.0,9g40d853,fine-sweep-291
False,True,4,ex15,5,2.6191646658741037e+22,1718177278.1872602,6866.0,4.0,98620.0,3.930260181427002,1.0,3433.0,3433.0,9g40d853,fine-sweep-291
False,True,4,ex15,5,-1721988032.0,1718177278.3899333,6866.0,1.0,98620.0,4.1329333782196045,2.0,6866.0,6866.0,9g40d853,fine-sweep-291
False,False,4,ex15,4,1.8557007002064676e+21,1718177264.7480717,6867.0,33264.0,98637.0,2.827155590057373,0.0,3.0,109.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,1.2902005112814702e+20,1718177265.2362106,6867.0,8771.0,98637.0,3.3152945041656494,1.0,7.0,109.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,7.802882851809291e+19,1718177265.6243744,6867.0,6821.0,98637.0,3.703458309173584,2.0,9.0,109.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,1.4309422326822126e+19,1718177265.8961027,6867.0,2921.0,98637.0,3.975186586380005,3.0,21.0,109.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,4.8723280130163814e+17,1718177266.0549226,6867.0,539.0,98637.0,4.134006500244141,4.0,63.0,109.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,5.864651377599893e+16,1718177266.1909878,6867.0,187.0,98637.0,4.270071744918823,5.0,109.0,109.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,1866307353.0,1718177266.3084183,6867.0,61.0,98637.0,4.387502193450928,6.0,327.0,327.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,-1513428743.0,1718177266.465136,6867.0,25.0,98637.0,4.544219970703125,7.0,763.0,763.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,1643373585.0,1718177266.655073,6867.0,19.0,98637.0,4.734156847000122,8.0,981.0,981.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,-1333853487.0,1718177266.8461316,6867.0,7.0,98637.0,4.925215482711792,9.0,2289.0,2289.0,wjcrum3s,noble-sweep-290
False,False,4,ex15,4,1805667961.0,1718177267.049172,6867.0,1.0,98637.0,5.128255844116211,10.0,6867.0,6867.0,wjcrum3s,noble-sweep-290
False,True,4,ex15,4,5.634763376327995e+21,1718177244.5818775,6867.0,57964.0,98637.0,3.306797504425049,0.0,3.0,109.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,1.0352303357467702e+21,1718177245.1241581,6867.0,24845.0,98637.0,3.8490781784057617,1.0,7.0,109.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,7.080367982086657e+20,1718177245.576294,6867.0,20547.0,98637.0,4.301213979721069,2.0,9.0,109.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,8.019427334760903e+19,1718177245.874838,6867.0,6915.0,98637.0,4.599758148193359,3.0,21.0,109.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,4.298744681207762e+18,1718177246.0391657,6867.0,1601.0,98637.0,4.76408576965332,4.0,63.0,109.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,5.2031863228830944e+17,1718177246.1840122,6867.0,557.0,98637.0,4.908932209014893,5.0,109.0,109.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,186417097.0,1718177246.3594198,6867.0,85.0,98637.0,5.08433985710144,6.0,327.0,327.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,-1513428743.0,1718177246.5277858,6867.0,25.0,98637.0,5.252705812454224,7.0,763.0,763.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,1643373585.0,1718177246.7614825,6867.0,19.0,98637.0,5.48640251159668,8.0,981.0,981.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,-1333853487.0,1718177246.9781387,6867.0,7.0,98637.0,5.70305871963501,9.0,2289.0,2289.0,j5fh7xc1,rosy-sweep-289
False,True,4,ex15,4,1805667961.0,1718177247.2424746,6867.0,1.0,98637.0,5.967394590377808,10.0,6867.0,6867.0,j5fh7xc1,rosy-sweep-289
False,False,7,ex13,7,1.394132636048899e+21,1718177232.4907277,2568.0,30479.0,75485.0,1.6355335712432861,0.0,2.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,3.4218152752509046e+20,1718177232.8012576,2568.0,15100.0,75485.0,1.94606351852417,1.0,3.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,1.737832556021349e+20,1718177233.063214,2568.0,10761.0,75485.0,2.208019971847534,2.0,4.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,5.332623347276383e+19,1718177233.2197917,2568.0,5961.0,75485.0,2.3645975589752197,3.0,6.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,2.2697527575807218e+19,1718177233.339224,2568.0,3889.0,75485.0,2.48403000831604,4.0,8.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,7.329717111465701e+18,1718177233.4210293,2568.0,2210.0,75485.0,2.5658352375030518,5.0,12.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,1.1860587124036536e+18,1718177233.4627268,2568.0,889.0,75485.0,2.6075327396392822,6.0,24.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,1.0090910885832676e+16,1718177233.4893658,2568.0,82.0,75485.0,2.634171724319458,7.0,107.0,107.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,1558644992.0,1718177233.5096068,2568.0,34.0,75485.0,2.6544127464294434,8.0,214.0,214.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,-1566707740.0,1718177233.5313323,2568.0,22.0,75485.0,2.676138162612915,9.0,321.0,321.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,244318208.0,1718177233.5500398,2568.0,16.0,75485.0,2.694845676422119,10.0,428.0,428.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,-626288384.0,1718177233.572203,2568.0,10.0,75485.0,2.7170088291168213,11.0,642.0,642.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,845414400.0,1718177233.598745,2568.0,7.0,75485.0,2.743551015853882,12.0,856.0,856.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,2004942848.0,1718177233.626389,2568.0,4.0,75485.0,2.7711949348449707,13.0,1284.0,1284.0,90hy3gnk,spring-sweep-288
False,False,7,ex13,7,-570163200.0,1718177233.654437,2568.0,1.0,75485.0,2.7992429733276367,14.0,2568.0,2568.0,90hy3gnk,spring-sweep-288
False,True,7,ex13,7,2.0062558265377502e+21,1718177222.0541813,2568.0,36563.0,75485.0,1.5510773658752441,0.0,2.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,6.144211508240524e+20,1718177222.360242,2568.0,20234.0,75485.0,1.85713791847229,1.0,3.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,3.394224662885535e+20,1718177222.5927606,2568.0,15039.0,75485.0,2.0896565914154053,2.0,4.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,1.250688280305475e+20,1718177222.7494853,2568.0,9129.0,75485.0,2.2463812828063965,3.0,6.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,6.3425368360924635e+19,1718177222.869209,2568.0,6501.0,75485.0,2.366105079650879,4.0,8.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,2.4713072969745555e+19,1718177222.949998,2568.0,4058.0,75485.0,2.4468939304351807,5.0,12.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,4.281164990057031e+18,1718177222.9923744,2568.0,1689.0,75485.0,2.4892704486846924,6.0,24.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,3.2871997626900496e+16,1718177223.0205274,2568.0,148.0,75485.0,2.517423391342163,7.0,107.0,107.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,1069644032.0,1718177223.0440676,2568.0,46.0,75485.0,2.540963649749756,8.0,214.0,214.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,-656540912.0,1718177223.0669086,2568.0,28.0,75485.0,2.5638046264648438,9.0,321.0,321.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,-1972486144.0,1718177223.0885875,2568.0,18.0,75485.0,2.5854835510253906,10.0,428.0,428.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,-626288384.0,1718177223.1116478,2568.0,10.0,75485.0,2.608543872833252,11.0,642.0,642.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,845414400.0,1718177223.1368966,2568.0,7.0,75485.0,2.6337926387786865,12.0,856.0,856.0,6yf7nofe,ethereal-sweep-287
False,True,7,ex13,7,2004942848.0,1718177223.167452,2568.0,4.0,75485.0,2.6643481254577637,13.0,1284.0,1284.0,6yf7nofe,ethereal-sweep-287
